Laboratório,EAN 1,Produto (Dosagem),Classe Terapêutica
União Química,7896006219569,Cloridrato de bupropiona (150 mg),Antidepressivos todos os outros
Germed,7896004776811,Eutymia xl (150 mg),Antidepressivos todos os outros
Germed,7896004776828,Eutymia xl (150 mg),Antidepressivos todos os outros
Germed,7896004776835,Eutymia xl (150 mg),Antidepressivos todos os outros
Germed,7896004776842,Eutymia xl (150 mg),Antidepressivos todos os outros
Germed,7896004776859,Eutymia xl (150 mg),Antidepressivos todos os outros
Germed,7896004776866,Eutymia xl (300 mg),Antidepressivos todos os outros
Germed,7896004776873,Eutymia xl (300 mg),Antidepressivos todos os outros
Germed,7896004776880,Eutymia xl (300 mg),Antidepressivos todos os outros
Germed,7896004776897,Eutymia xl (300 mg),Antidepressivos todos os outros
Germed,7896004776903,Eutymia xl (300 mg),Antidepressivos todos os outros
Germed,7896004789378,Cloridrato de bupropiona (150 mg),Antidepressivos todos os outros
Germed,7896004789224,Cloridrato de bupropiona (150 mg),Antidepressivos todos os outros
Germed,7896004789385,Cloridrato de bupropiona (150 mg),Antidepressivos todos os outros
Germed,7896004789392,Cloridrato de bupropiona (150 mg),Antidepressivos todos os outros
Germed,7896004789231,Cloridrato de bupropiona (150 mg),Antidepressivos todos os outros
Germed,7896004789255,Cloridrato de bupropiona (300 mg),Antidepressivos todos os outros
Germed,7896004789262,Cloridrato de bupropiona (300 mg),Antidepressivos todos os outros
Germed,7896004789323,Cloridrato de bupropiona (300 mg),Antidepressivos todos os outros
Germed,7896004789279,Cloridrato de bupropiona (300 mg),Antidepressivos todos os outros
Germed,7896004789286,Cloridrato de bupropiona (300 mg),Antidepressivos todos os outros
Multilab,7895296450065,Cloridrato de bupropiona (300 mg),Antidepressivos todos os outros
Multilab,7898103650962,Deradop xl (150 mg),Antidepressivos todos os outros
Multilab,7896472521869,Deradop xl (150 mg),Antidepressivos todos os outros
Multilab,7898103650979,Deradop xl (300 mg),Antidepressivos todos os outros
Multilab,7896472521852,Deradop xl (300 mg),Antidepressivos todos os outros
Ranbaxy Farmacêutica,7897076923431,Cloridrato de bupropiona (150 mg),Antidepressivos todos os outros
Ranbaxy Farmacêutica,7897076923448,Cloridrato de bupropiona (300 mg),Antidepressivos todos os outros
Ems Sigma,7894916513159,Bupium xl (150 mg),Antidepressivos todos os outros
Ems Sigma,7894916513166,Bupium xl (150 mg),Antidepressivos todos os outros
Ems Sigma,7894916513173,Bupium xl (150 mg),Antidepressivos todos os outros
Ems Sigma,7894916513203,Bupium xl (300 mg),Antidepressivos todos os outros
Ems Sigma,7894916513180,Bupium xl (300 mg),Antidepressivos todos os outros
Ems Sigma,7894916513197,Bupium xl (300 mg),Antidepressivos todos os outros
Geolab,7899095256408,Cloridrato de bupropiona (150 mg),Antidepressivos todos os outros
Geolab,7899095256415,Cloridrato de bupropiona (150 mg),Antidepressivos todos os outros
Sandoz,7897595637635,Cloridrato de clomipramina (75 mg),Antidepressivos todos os outros
Sandoz,7897595637604,Cloridrato de clomipramina (25 mg),Antidepressivos todos os outros
Sandoz,7897595635082,Anafranil (25 mg),Antidepressivos todos os outros
Sandoz,7897595635068,Anafranil (25 mg),Antidepressivos todos os outros
Sandoz,7897595635075,Anafranil (25 mg),Antidepressivos todos os outros
Sandoz,7897595635105,Anafranil (75 mg),Antidepressivos todos os outros
Ems,7896004701301,Cloridrato de clomipramina (25 mg),Antidepressivos todos os outros
Germed,7896004709871,Cloridrato de clomipramina (25 mg),Antidepressivos todos os outros
Furp,7895005805391,Cloridrato de clomipramina (25 mg),Antidepressivos todos os outros
Furp,7895005805407,Cloridrato de clomipramina (25 mg),Antidepressivos todos os outros
Ems Sigma,7894916503051,Clo (75 mg),Antidepressivos todos os outros
Ems Sigma,7894916503044,Clo (10 mg),Antidepressivos todos os outros
Ems Sigma,7894916342582,Clo (10 mg),Antidepressivos todos os outros
Ems Sigma,7894916503037,Clo (25 mg),Antidepressivos todos os outros
Ems Sigma,7894916516624,Clo (25 mg),Antidepressivos todos os outros
Legrand Pharma,7894916140904,Cloridrato de clomipramina (port. 344/98 lista c1) (25 mg),Antidepressivos todos os outros
Janssen-Cilag,7896212479931,"Spravato (140 mg / 0,2 ml / 28 mg)",Antidepressivos todos os outros
Janssen-Cilag,7896212479948,"Spravato (140 mg / 0,2 ml / 56 mg)",Antidepressivos todos os outros
Janssen-Cilag,7896212479955,"Spravato (140 mg / 0,2 ml / 84 mg)",Antidepressivos todos os outros
Cristália,7896676436129,Imipra (25 mg),Antidepressivos todos os outros
Cristália,7896676403350,Imipra (25 mg),Antidepressivos todos os outros
Cristália,7896676442816,Imipra (25 mg),Antidepressivos todos os outros
Cristália,7896676442823,Imipra (25 mg),Antidepressivos todos os outros
Eurofarma,7891317430146,Cloridrato de nortriptilina (25 mg),Antidepressivos todos os outros
Laboratorio Teuto,7896112104537,Cloridrato de nortriptilina (25 mg),Antidepressivos todos os outros
Laboratorio Teuto,7896112108474,Nortry (25 mg),Antidepressivos todos os outros
Laboratorio Teuto,7896112108481,Nortry (50 mg),Antidepressivos todos os outros
Laboratorio Teuto,7896112108467,Nortry (75 mg),Antidepressivos todos os outros
Cellera,7893454101675,Pamelor (10 mg),Antidepressivos todos os outros
Cellera,7893454101705,Pamelor (25 mg),Antidepressivos todos os outros
Cellera,7893454101668,Pamelor (10 mg),Antidepressivos todos os outros
Cellera,7893454101699,Pamelor (25 mg),Antidepressivos todos os outros
Cellera,7893454101729,Pamelor (50 mg),Antidepressivos todos os outros
Cellera,7893454101736,Pamelor (75 mg),Antidepressivos todos os outros
Cellera,7893454714530,Pamelor (10 mg),Antidepressivos todos os outros
Cellera,7893454714547,Pamelor (25 mg),Antidepressivos todos os outros
Cellera,7893454714554,Pamelor (50 mg),Antidepressivos todos os outros
Cellera,7893454714561,Pamelor (75 mg),Antidepressivos todos os outros
Cellera,7893454714684,Cloridrato de nortriptilina (25 mg),Antidepressivos todos os outros
Cellera,7893454714707,Cloridrato de nortriptilina (50 mg),Antidepressivos todos os outros
Cellera,7893454714721,Cloridrato de nortriptilina (75 mg),Antidepressivos todos os outros
Hipolabor,7898123909491,Cloridrato de nortriptilina (75 mg),Antidepressivos todos os outros
Hipolabor,7898123909477,Cloridrato de nortriptilina (25 mg),Antidepressivos todos os outros
Hipolabor,7898123909484,Cloridrato de nortriptilina (50 mg),Antidepressivos todos os outros
Ranbaxy Farmacêutica,7897076912275,Cloridrato de nortriptilina (25 mg),Antidepressivos todos os outros
Ranbaxy Farmacêutica,7897076912299,Cloridrato de nortriptilina (50 mg),Antidepressivos todos os outros
Ranbaxy Farmacêutica,7897076912312,Cloridrato de nortriptilina (75 mg),Antidepressivos todos os outros
Ranbaxy Farmacêutica,7897076921574,Cloridrato de nortriptilina (25 mg),Antidepressivos todos os outros
Eurofarma,7891317011291,Sonic (50 mg),Antidepressivos todos os outros
Eurofarma,7891317011277,Sonic (50 mg),Antidepressivos todos os outros
Eurofarma,7891317011307,Sonic (100 mg),Antidepressivos todos os outros
Eurofarma,7891317011284,Sonic (100 mg),Antidepressivos todos os outros
Eurofarma,7891317011253,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Eurofarma,7891317011260,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Eurofarma,7899640809714,Motraz (50 mg),Antidepressivos todos os outros
Eurofarma,7899640809677,Motraz (50 mg),Antidepressivos todos os outros
Eurofarma,7899640809721,Motraz (100 mg),Antidepressivos todos os outros
Eurofarma,7899640809684,Motraz (100 mg),Antidepressivos todos os outros
Apsen,7896637022767,Donaren (50 mg),Antidepressivos todos os outros
Apsen,7896637023986,Donaren (50 mg),Antidepressivos todos os outros
Apsen,7896637023979,Donaren (100 mg),Antidepressivos todos os outros
Apsen,7896637023603,Donaren retard (150 mg),Antidepressivos todos os outros
Apsen,7896637023627,Donaren retard (150 mg),Antidepressivos todos os outros
Apsen,7896637034807,Donaren retard (150 mg),Antidepressivos todos os outros
Apsen,7896637035996,Donaren retard (150 mg),Antidepressivos todos os outros
Apsen,7896637032346,Inseris xr (150 mg),Antidepressivos todos os outros
Apsen,7896637027847,Inseris xr (150 mg),Antidepressivos todos os outros
Apsen,7896637027854,Inseris xr (150 mg),Antidepressivos todos os outros
Apsen,7896637032322,Inseris xr (300 mg),Antidepressivos todos os outros
Apsen,7896637027816,Inseris xr (300 mg),Antidepressivos todos os outros
Apsen,7896637032339,Inseris xr (300 mg),Antidepressivos todos os outros
Apsen,7896637038621,Donaren® lp (150 mg),Antidepressivos todos os outros
Apsen,7896637038669,Donaren® lp (150 mg),Antidepressivos todos os outros
Apsen,7896637038676,Donaren® lp (150 mg),Antidepressivos todos os outros
Apsen,7896637038638,Donaren® lp (300 mg),Antidepressivos todos os outros
Apsen,7896637038683,Donaren® lp (300 mg),Antidepressivos todos os outros
Apsen,7896637038645,Donaren® lp (300 mg),Antidepressivos todos os outros
Ems,7896004787619,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Ems,7896004787626,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Ems,7896004787633,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Ems,7896004787640,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Ems,7896004752211,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Ems,7896004787657,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Ems,7896004787664,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Ems,7896004752228,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Ems,7896004787671,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Ems,7896004787688,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Supera Farma,7899420508394,Azod (50 mg),Antidepressivos todos os outros
Supera Farma,7899420508400,Azod (50 mg),Antidepressivos todos os outros
Supera Farma,7899420508417,Azod (50 mg),Antidepressivos todos os outros
Supera Farma,7899420508431,Azod (100 mg),Antidepressivos todos os outros
Supera Farma,7899420508448,Azod (100 mg),Antidepressivos todos os outros
Torrent,8902220120334,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Torrent,8902220116177,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Torrent,8902220116078,Loredon (50 mg),Antidepressivos todos os outros
Torrent,8902220120297,Loredon (50 mg),Antidepressivos todos os outros
Torrent,8902220116115,Loredon (100 mg),Antidepressivos todos os outros
Laboratorio Globo,7899620916548,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Laboratorio Globo,7899620916616,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Aché Laboratórios,7896658055195,Raz xr (150 mg),Antidepressivos todos os outros
Aché Laboratórios,7896658055218,Raz xr (150 mg),Antidepressivos todos os outros
Medquimica,7896862993917,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Medquimica,7896862994051,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Multilab,7895296389020,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Multilab,7895296388016,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Multilab,7898103650986,Tradep (50 mg),Antidepressivos todos os outros
Multilab,7896472521883,Tradep (50 mg),Antidepressivos todos os outros
Multilab,7898103650993,Tradep (100 mg),Antidepressivos todos os outros
Multilab,7896472521876,Tradep (100 mg),Antidepressivos todos os outros
Althaia,7898687732566,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Althaia,7898687732580,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Althaia,7898687732603,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Althaia,7898687732627,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Althaia,7898687732641,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Althaia,7898687732573,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Althaia,7898687732597,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Althaia,7898687732610,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Althaia,7898687732634,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Althaia,7898687732658,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Althaia,7898687732566,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Althaia,7898687733778,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Althaia,7898569767341,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Althaia,7898569767358,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Althaia,7898569767365,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Althaia,7898687732665,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Althaia,7898687732689,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Althaia,7898687732702,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Althaia,7898687732726,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Althaia,7898687732740,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Althaia,7898687732672,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Althaia,7898687732696,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Althaia,7898687732719,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Althaia,7898687732733,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Althaia,7898687732757,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Althaia,7898569767372,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Althaia,7898569767389,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Althaia,7898569767396,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Althaia,7898569767402,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Althaia,7898569767419,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Brainfarma,7896714274508,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Brainfarma,7896714274515,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Zydus Nikkho,7898927564148,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Zydus Nikkho,7898927564155,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Medley,7891058003784,Cloridrato de trazodona (50 mg),Antidepressivos todos os outros
Medley,7891058003845,Cloridrato de trazodona (100 mg),Antidepressivos todos os outros
Medley,7891058005825,Cloridrato de trazodona (150 mg),Antidepressivos todos os outros
Libbs,7896094211308,Aymee (10 mg),Antidepressivos todos os outros
Libbs,7896094211322,Aymee (20 mg),Antidepressivos todos os outros
Libbs,7896094211339,Aymee (20 mg),Antidepressivos todos os outros
Libbs,7896094211353,Aymee (40 mg),Antidepressivos todos os outros
Libbs,7896094212992,Aymee (10 mg),Antidepressivos todos os outros
Ems,7896004795485,Folavive (15 mg),Antidepressivos todos os outros
Ems,7896004795492,Folavive (15 mg),Antidepressivos todos os outros
Organon,7897337716604,Remeron (15 mg),Antidepressivos todos os outros
Organon,7897337716635,Remeron (15 mg),Antidepressivos todos os outros
Organon,7897337716642,Remeron (30 mg),Antidepressivos todos os outros
Organon,7897337716666,Remeron (30 mg),Antidepressivos todos os outros
Organon,7897337716673,Remeron (45 mg),Antidepressivos todos os outros
Sandoz,7897595604767,Mirtazapina (30 mg),Antidepressivos todos os outros
Sandoz,7897595604774,Mirtazapina (45 mg),Antidepressivos todos os outros
Sandoz,7897595639745,Mirtazapina (30 mg),Antidepressivos todos os outros
Sandoz,7897595634955,Mirtazapina (30 mg),Antidepressivos todos os outros
Sandoz,7897595634948,Mirtazapina (45 mg),Antidepressivos todos os outros
Sandoz,7897595608277,Razapina (30 mg),Antidepressivos todos os outros
Sandoz,7897595608307,Razapina (30 mg),Antidepressivos todos os outros
Sandoz,7897595608383,Razapina (45 mg),Antidepressivos todos os outros
Sandoz,7897595619488,Razapina (15 mg),Antidepressivos todos os outros
Sandoz,7897595619518,Razapina (15 mg),Antidepressivos todos os outros
Sandoz,7897595634863,Razapina (15 mg),Antidepressivos todos os outros
Sandoz,7897595619587,Razapina (30 mg),Antidepressivos todos os outros
Sandoz,7897595634887,Razapina (30 mg),Antidepressivos todos os outros
Sandoz,7897595619655,Razapina (45 mg),Antidepressivos todos os outros
Sandoz,7897595634931,Razapina (45 mg),Antidepressivos todos os outros
Sandoz,7897595634924,Razapina (30 mg),Antidepressivos todos os outros
Sandoz,7897595635570,Razapina (30 mg),Antidepressivos todos os outros
Sandoz,7897595634894,Razapina (45 mg),Antidepressivos todos os outros
Sandoz,7897595634870,Razapina (15 mg),Antidepressivos todos os outros
Sandoz,7897595619303,Mirtazapina (15 mg),Antidepressivos todos os outros
Sandoz,7897595634962,Mirtazapina (15 mg),Antidepressivos todos os outros
Novartis,7897595635440,Mirtazapina (30 mg),Antidepressivos todos os outros
Novartis,7897595635488,Mirtazapina (45 mg),Antidepressivos todos os outros
Novartis,7897595634986,Mirtazapina (30 mg),Antidepressivos todos os outros
Novartis,7897595634979,Mirtazapina (45 mg),Antidepressivos todos os outros
Novartis,7897595635525,Mirtazapina (15 mg),Antidepressivos todos os outros
Novartis,7897595634993,Mirtazapina (15 mg),Antidepressivos todos os outros
Ems,7896004758114,Mirtazapina (15 mg),Antidepressivos todos os outros
Ems,7896004758121,Mirtazapina (30 mg),Antidepressivos todos os outros
